chrom,start,end,midpoint,window_size,P1,P2,P3,outgroup,D,Z,sites_used,ABBA,BABA,passes_qc,abs_D,abs_Z
CM017371.1,61300001,61400000,61350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61350001,61450000,61400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61400001,61500000,61450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61450001,61550000,61500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61500001,61600000,61550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61550001,61650000,61600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61600001,61700000,61650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61650001,61750000,61700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61700001,61800000,61750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61750001,61850000,61800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61800001,61900000,61850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61850001,61950000,61900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61900001,62000000,61950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,61950001,62050000,62000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62000001,62100000,62050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62050001,62150000,62100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62100001,62200000,62150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62150001,62250000,62200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62200001,62300000,62250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62250001,62350000,62300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62300001,62400000,62350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62350001,62450000,62400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62400001,62500000,62450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62450001,62550000,62500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62500001,62600000,62550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62550001,62650000,62600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62600001,62700000,62650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62650001,62750000,62700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62700001,62800000,62750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62750001,62850000,62800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62800001,62900000,62850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62850001,62950000,62900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62900001,63000000,62950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,62950001,63050000,63000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63000001,63100000,63050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63050001,63150000,63100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63100001,63200000,63150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63150001,63250000,63200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63200001,63300000,63250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63250001,63350000,63300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63300001,63400000,63350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63350001,63450000,63400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63400001,63500000,63450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63450001,63550000,63500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63500001,63600000,63550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63550001,63650000,63600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63600001,63700000,63650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63650001,63750000,63700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63700001,63800000,63750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63750001,63850000,63800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63800001,63900000,63850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63850001,63950000,63900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63900001,64000000,63950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,63950001,64050000,64000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64000001,64100000,64050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64050001,64150000,64100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64100001,64200000,64150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64150001,64250000,64200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64200001,64300000,64250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64250001,64350000,64300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64300001,64400000,64350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64350001,64450000,64400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64400001,64500000,64450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64450001,64550000,64500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64500001,64600000,64550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64550001,64650000,64600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64600001,64700000,64650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64650001,64750000,64700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64700001,64800000,64750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64750001,64850000,64800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64800001,64900000,64850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64850001,64950000,64900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64900001,65000000,64950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,64950001,65050000,65000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65000001,65100000,65050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65050001,65150000,65100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65100001,65200000,65150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65150001,65250000,65200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65200001,65300000,65250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65250001,65350000,65300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65300001,65400000,65350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65350001,65450000,65400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65400001,65500000,65450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65450001,65550000,65500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65500001,65600000,65550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65550001,65650000,65600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65600001,65700000,65650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65650001,65750000,65700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65700001,65800000,65750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65750001,65850000,65800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65800001,65900000,65850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65850001,65950000,65900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65900001,66000000,65950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,65950001,66050000,66000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66000001,66100000,66050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66050001,66150000,66100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66100001,66200000,66150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66150001,66250000,66200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66200001,66300000,66250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66250001,66350000,66300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66300001,66400000,66350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66350001,66450000,66400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66400001,66500000,66450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66450001,66550000,66500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66500001,66600000,66550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66550001,66650000,66600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66600001,66700000,66650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66650001,66750000,66700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66700001,66800000,66750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66750001,66850000,66800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66800001,66900000,66850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66850001,66950000,66900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66900001,67000000,66950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,66950001,67050000,67000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67000001,67100000,67050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67050001,67150000,67100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67100001,67200000,67150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67150001,67250000,67200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67200001,67300000,67250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67250001,67350000,67300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67300001,67400000,67350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67350001,67450000,67400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67400001,67500000,67450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67450001,67550000,67500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67500001,67600000,67550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67550001,67650000,67600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67600001,67700000,67650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67650001,67750000,67700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67700001,67800000,67750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67750001,67850000,67800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67800001,67900000,67850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67850001,67950000,67900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67900001,68000000,67950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,67950001,68050000,68000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68000001,68100000,68050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68050001,68150000,68100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68100001,68200000,68150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68150001,68250000,68200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68200001,68300000,68250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68250001,68350000,68300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68300001,68400000,68350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68350001,68450000,68400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68400001,68500000,68450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68450001,68550000,68500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68500001,68600000,68550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68550001,68650000,68600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68600001,68700000,68650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68650001,68750000,68700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68700001,68800000,68750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68750001,68850000,68800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68800001,68900000,68850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68850001,68950000,68900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68900001,69000000,68950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,68950001,69050000,69000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69000001,69100000,69050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69050001,69150000,69100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69100001,69200000,69150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69150001,69250000,69200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69200001,69300000,69250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69250001,69350000,69300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69300001,69400000,69350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69350001,69450000,69400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69400001,69500000,69450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69450001,69550000,69500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69500001,69600000,69550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69550001,69650000,69600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69600001,69700000,69650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69650001,69750000,69700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69700001,69800000,69750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69750001,69850000,69800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69800001,69900000,69850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69850001,69950000,69900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69900001,70000000,69950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,69950001,70050000,70000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70000001,70100000,70050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70050001,70150000,70100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70100001,70200000,70150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70150001,70250000,70200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70200001,70300000,70250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70250001,70350000,70300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70300001,70400000,70350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70350001,70450000,70400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70400001,70500000,70450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70450001,70550000,70500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70500001,70600000,70550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70550001,70650000,70600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70600001,70700000,70650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70650001,70750000,70700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70700001,70800000,70750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70750001,70850000,70800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70800001,70900000,70850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70850001,70950000,70900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70900001,71000000,70950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,70950001,71050000,71000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71000001,71100000,71050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71050001,71150000,71100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71100001,71200000,71150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71150001,71250000,71200000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71200001,71300000,71250000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71250001,71350000,71300000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71300001,71400000,71350000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71350001,71450000,71400000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71400001,71500000,71450000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71450001,71550000,71500000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71500001,71600000,71550000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71550001,71650000,71600000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71600001,71700000,71650000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71650001,71750000,71700000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71700001,71800000,71750000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71750001,71850000,71800000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71800001,71900000,71850000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71850001,71950000,71900000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71900001,72000000,71950000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,71950001,72050000,72000000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,72000001,72100000,72050000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,72050001,72150000,72100000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
CM017371.1,72100001,72200000,72150000,100000,geei,phayrei,pileatus,entellus,,,0,0,0,False,,
